loss,accuracy,precision,recall,auc,prc
0.13595132529735565,0.9692832827568054,0.9805079698562622,0.9442548155784607,0.9976242780685425,0.9913553595542908
0.13349805772304535,0.9715585708618164,0.980622410774231,0.9499431252479553,0.9976051449775696,0.9913954734802246
0.13485120236873627,0.9687144756317139,0.9754098653793335,0.9476677775382996,0.9975928068161011,0.9911050796508789
0.12840114533901215,0.9738339185714722,0.9817754030227661,0.9499431252479553,0.997737467288971,0.991814374923706
0.12476295232772827,0.9732650518417358,0.9818394780158997,0.9533560872077942,0.9979749321937561,0.9927277565002441
0.12020270526409149,0.977246880531311,0.9859976768493652,0.9613196849822998,0.9980480670928955,0.9932315349578857
0.11961393058300018,0.9761092066764832,0.9824766516685486,0.9567690491676331,0.9982509613037109,0.9937843084335327
0.1168150082230568,0.9749715328216553,0.9824970960617065,0.9579067230224609,0.9979377388954163,0.9925529360771179
0.12053978443145752,0.9761092066764832,0.9831199049949646,0.9607508778572083,0.998152494430542,0.9926928281784058
0.11308369040489197,0.9789533615112305,0.9877836108207703,0.9658703207969666,0.9981464743614197,0.9936792850494385
0.11326047778129578,0.9744027256965637,0.9802440404891968,0.9596132040023804,0.9983853101730347,0.9943222999572754
0.1139998808503151,0.9761092066764832,0.9825581312179565,0.9613196849822998,0.9980518817901611,0.9931145906448364
0.11444590240716934,0.9732650518417358,0.980758011341095,0.9567690491676331,0.9979317784309387,0.992638349533081
0.1048067957162857,0.9817975163459778,0.98552405834198,0.9681456089019775,0.9982160925865173,0.9940332770347595
0.10898139327764511,0.9789533615112305,0.9831981658935547,0.9653014540672302,0.9982714653015137,0.9933271408081055
0.10033179819583893,0.9812286496162415,0.9843568801879883,0.9664391279220581,0.9982701539993286,0.9941838979721069
0.10158497095108032,0.9812286496162415,0.9855324029922485,0.9687144756317139,0.9982030987739563,0.9938737154006958
0.10083014518022537,0.9823663234710693,0.9855907559394836,0.9726962447166443,0.9987203478813171,0.9950913190841675
0.09948203712701797,0.9823663234710693,0.9849884510040283,0.9704209566116333,0.9985734820365906,0.9950747489929199
0.09707845002412796,0.9829351305961609,0.9872537851333618,0.9692832827568054,0.9986366033554077,0.9954487085342407
0.0934772789478302,0.9817975163459778,0.9867205619812012,0.9721274375915527,0.998687744140625,0.9956583976745605
0.09688351303339005,0.9806598424911499,0.986682116985321,0.9692832827568054,0.9989092350006104,0.9957476258277893
0.09551651030778885,0.9812286496162415,0.9849884510040283,0.9704209566116333,0.998552680015564,0.9951937794685364
0.09167633205652237,0.9829351305961609,0.9867587685585022,0.9749715328216553,0.9986187219619751,0.9954332709312439
0.09055093675851822,0.9829351305961609,0.9861511588096619,0.9721274375915527,0.9987378120422363,0.9957334995269775
0.08719505369663239,0.9846416115760803,0.9884925484657288,0.977246880531311,0.9988967776298523,0.9965276718139648
0.08861978352069855,0.9863481521606445,0.9902186393737793,0.9789533615112305,0.9986681342124939,0.995522141456604
0.08548131585121155,0.9829351305961609,0.9873198866844177,0.9744027256965637,0.9989365339279175,0.9965312480926514
0.08440718799829483,0.9863481521606445,0.9907993078231812,0.9800910353660583,0.9989369511604309,0.9968434572219849
0.08714567124843597,0.9835039973258972,0.9879379868507385,0.9783845543861389,0.9987747669219971,0.9957923293113708
0.0826885923743248,0.9857792854309082,0.9885123372077942,0.9789533615112305,0.9988892078399658,0.9963358640670776
0.07844257354736328,0.988054633140564,0.9919447898864746,0.9806598424911499,0.9989372491836548,0.9964680075645447
0.07798032462596893,0.9869169592857361,0.9896610975265503,0.9800910353660583,0.9990319609642029,0.9971157312393188
0.07725126296281815,0.9874857664108276,0.9896789193153381,0.9817975163459778,0.9989948868751526,0.9967000484466553
0.0782194659113884,0.9852104783058167,0.9879656434059143,0.9806598424911499,0.9989845156669617,0.9968193769454956
0.07611382007598877,0.988054633140564,0.9902690052986145,0.9840728044509888,0.999032199382782,0.9969335794448853
0.07709528505802155,0.9869169592857361,0.9902355074882507,0.9806598424911499,0.9989998936653137,0.9969272613525391
0.07436680048704147,0.9869169592857361,0.9902578592300415,0.9829351305961609,0.99894118309021,0.9960660338401794
0.07116539776325226,0.9869169592857361,0.9891366362571716,0.9840728044509888,0.9993827939033508,0.9975321292877197
0.07543966174125671,0.9886234402656555,0.9908362030982971,0.9840728044509888,0.9989564418792725,0.9965940713882446
0.06997927278280258,0.988054633140564,0.9908466935157776,0.9852104783058167,0.9990852475166321,0.9972314834594727
0.06847427785396576,0.988054633140564,0.9908519387245178,0.9857792854309082,0.9991112351417542,0.9971040487289429
0.06790818274021149,0.9874857664108276,0.9897142648696899,0.9852104783058167,0.999176025390625,0.9975606799125671
0.06788841634988785,0.988054633140564,0.9908466935157776,0.9852104783058167,0.9991897940635681,0.9976742267608643
0.06699346750974655,0.9886234402656555,0.9914138317108154,0.9852104783058167,0.9992354512214661,0.9977502822875977
0.06736716628074646,0.9857792854309082,0.9885714054107666,0.9840728044509888,0.9991961121559143,0.9975553750991821
0.06579464673995972,0.988054633140564,0.9908362030982971,0.9840728044509888,0.9992026686668396,0.9976078271865845
0.06730754673480988,0.9869169592857361,0.9891366362571716,0.9840728044509888,0.999390721321106,0.9976036548614502
