loss,accuracy,precision,recall,auc,prc
1.3942583799362183,0.4937428832054138,0.6587395668029785,0.3151308298110962,0.7885667085647583,0.5201273560523987
0.6697201728820801,0.8179749846458435,0.8833445906639099,0.7451649308204651,0.9627014994621277,0.8799673318862915
0.49029842019081116,0.8680318593978882,0.9030644297599792,0.8213879466056824,0.9752253293991089,0.9187780618667603
0.42553871870040894,0.8879408240318298,0.9120678901672363,0.8555176258087158,0.9789171814918518,0.9293205738067627
0.39471766352653503,0.8981797695159912,0.9138240814208984,0.8686006665229797,0.981457531452179,0.9381368160247803
0.353733628988266,0.905005693435669,0.9184397459030151,0.8839590549468994,0.9837429523468018,0.9433581829071045
0.3331870436668396,0.9163822531700134,0.9303985834121704,0.8896473050117493,0.9855303168296814,0.9481487274169922
0.3098905682563782,0.916951060295105,0.9284037351608276,0.8998862504959106,0.9862349629402161,0.9507415294647217
0.2808905839920044,0.9249146580696106,0.9347442388534546,0.9044368863105774,0.9891401529312134,0.9616978168487549
0.28155556321144104,0.9186575412750244,0.9330199956893921,0.9032992124557495,0.9886100888252258,0.959484338760376
0.2497548758983612,0.9317406415939331,0.9362319111824036,0.9186575412750244,0.990950882434845,0.9664196968078613
0.2506907880306244,0.9271900057792664,0.938300371170044,0.916951060295105,0.9916189908981323,0.9678337574005127
0.22989006340503693,0.9402730464935303,0.948225736618042,0.9271900057792664,0.992643415927887,0.9723751544952393
0.22618818283081055,0.9328782558441162,0.9446709156036377,0.9226393699645996,0.9927043318748474,0.9719914197921753
0.21800151467323303,0.939704179763794,0.9482558369636536,0.9277588129043579,0.9923192858695984,0.9706952571868896
0.20747815072536469,0.9408418536186218,0.9463358521461487,0.9328782558441162,0.9935113191604614,0.9751814007759094
0.20734333992004395,0.937428891658783,0.9439630508422852,0.9294652938842773,0.9937881231307983,0.9763277769088745
0.20748981833457947,0.9402730464935303,0.9463667869567871,0.9334471225738525,0.9932700395584106,0.9736002683639526
0.19143548607826233,0.9442548155784607,0.9519397616386414,0.935153603553772,0.9945933222770691,0.9788082242012024
0.1769961565732956,0.9499431252479553,0.9571263194084167,0.939704179763794,0.9950023293495178,0.9804129004478455
0.17897528409957886,0.9465301632881165,0.9506031274795532,0.9414107203483582,0.9940164685249329,0.9790631532669067
0.16756419837474823,0.9505119323730469,0.9583333134651184,0.9419795274734497,0.9955140948295593,0.9833331108093262
0.16364434361457825,0.9476677775382996,0.9587209224700928,0.9379976987838745,0.9957172274589539,0.9838131666183472
0.16882658004760742,0.9465301632881165,0.9532332420349121,0.9391353726387024,0.9955578446388245,0.9824628829956055
0.15178214013576508,0.9493743181228638,0.9550432562828064,0.9425483345985413,0.995286762714386,0.9829226136207581
0.15579083561897278,0.9499431252479553,0.955594003200531,0.9425483345985413,0.9954832792282104,0.9832720756530762
0.15311351418495178,0.9533560872077942,0.9579250812530518,0.9453924894332886,0.9957537055015564,0.9848613739013672
0.13896550238132477,0.9556313753128052,0.9596773982048035,0.9476677775382996,0.995899498462677,0.9856350421905518
0.1423618495464325,0.9544937610626221,0.9608069062232971,0.9482366442680359,0.9965716004371643,0.9853231310844421
0.14877241849899292,0.9607508778572083,0.9644699096679688,0.9573378562927246,0.9960246086120605,0.9855639934539795
0.14109361171722412,0.9584755301475525,0.9635627269744873,0.9476677775382996,0.9962719678878784,0.9864133596420288
0.13371670246124268,0.9562002420425415,0.9620471596717834,0.9516496062278748,0.9957359433174133,0.9850848913192749
0.1337222158908844,0.9596132040023804,0.9642857313156128,0.9522184133529663,0.996552586555481,0.9881551861763
0.12541764974594116,0.9647326469421387,0.9671847820281982,0.9556313753128052,0.9964953660964966,0.9869700074195862
0.1240358054637909,0.9630261659622192,0.9651029706001282,0.9596132040023804,0.99617999792099,0.98758864402771
0.12621502578258514,0.9613196849822998,0.9677233695983887,0.9550625681877136,0.9972124695777893,0.9892480373382568
0.11849718540906906,0.9653014540672302,0.9690189361572266,0.9607508778572083,0.9974278807640076,0.9901639223098755
0.12281851470470428,0.9590443968772888,0.9615163803100586,0.9522184133529663,0.9968498349189758,0.988113522529602
0.12264405190944672,0.9630261659622192,0.967797577381134,0.9573378562927246,0.9970694184303284,0.9887561202049255
0.11180049926042557,0.9664391279220581,0.9701834917068481,0.9624573588371277,0.9975731372833252,0.990838885307312
0.10078640282154083,0.9749715328216553,0.978210985660553,0.9704209566116333,0.9981859922409058,0.9923694133758545
0.11049111187458038,0.9653014540672302,0.970588207244873,0.9573378562927246,0.9972842335700989,0.9897324442863464
0.10339044779539108,0.9704209566116333,0.9730504751205444,0.9653014540672302,0.9977856278419495,0.9915480613708496
0.1089555025100708,0.967576801776886,0.9697315692901611,0.9658703207969666,0.9971859455108643,0.9893217086791992
0.10336574167013168,0.9715585708618164,0.9736389517784119,0.9664391279220581,0.9980313777923584,0.9917585849761963
0.09870748966932297,0.9681456089019775,0.9735935926437378,0.9647326469421387,0.9977318644523621,0.9921488165855408
0.09823784232139587,0.9692832827568054,0.972429633140564,0.9630261659622192,0.9971795678138733,0.990694522857666
0.09548819810152054,0.9721274375915527,0.9753298759460449,0.9670079350471497,0.9979173541069031,0.9922537803649902
0.0949258878827095,0.9715585708618164,0.9770641922950745,0.9692832827568054,0.9977142214775085,0.992358922958374
0.09482529014348984,0.9726962447166443,0.9764232039451599,0.9658703207969666,0.998042106628418,0.9921389818191528
0.09152963012456894,0.9766780138015747,0.9776760339736938,0.9715585708618164,0.9986726641654968,0.9943348169326782
0.09344302862882614,0.9749715328216553,0.975428581237793,0.9709897637367249,0.9981762170791626,0.9933494329452515
